PARAMETER ID @ COMMENT,16065@TARA_barcode#,16065@BioSamples accession number (SAMEA#),16065@ENA sample accession number (ERS#),102005@TARA_station#,500000@TARA_event-datetime_station#_event-type,"139620@[abbreviation], full name (ENVO:ID) from which this sample was collected",139619@from which this sample was collected,3@from which this sample was collected,4@from which this sample was collected,139766@used on board to prepare samples,139765@used on board to prepare samples,145407@TARA_station#_environmental-feature_size-fraction,"16119@short label describing the target analysis (BGC=biogeochemistry, IMG=imaging, SEQ=sequencing), methodological specificity (e.g. volume, time, preservative, destination), and size fraction (N=sample material collected with a net, W=water collected with a pump/bottles/bucket, CW=water concentrated by tangential filtration)",790@TARA_event-datetime_station#_event-type_environmental-feature_(depth)_protocol-label_size-fraction_sample-barcode,@ENA study accession number (PRJ#),@nucleic acids preparation ,@18S and 16S rDNA amplicons generation,@Illumina libraries preparation,54242@library name,@ENA experiment accession number (ERX#),@ENA run accession number (ERR#),@ENA run alias,54242@nucleotides data file (fastq format) from ENA's sequence read archive ,54242@nucleotides data file from ENA's sequence read archive ,,,,,,,,,,
PARAMETER,Sample ID,Sample ID,Sample ID,Station label,Event label,Environmental feature,"Depth, nominal","Depth, top/min","Depth, bottom/max","Size fraction, lower threshold","Size fraction, upper threshold",Sample material,Sample method,Sample code/label,Analysis ID,Analysis method,Analysis method,Analysis method,Analysis label,Analysis ID,Analysis ID,Analysis label,Uniform resource locator/link to metadata file,Uniform resource locator/link to metadata file,,,,,,,,,,
PI,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Pesant,Alberti,Alberti,Alberti,Alberti,pesant,Alberti,Alberti,Alberti,pesant,pesant,,,,,,,,,,
METHOD,"registered at PANGAEA, Data Publisher for Earth and Environmental Science (www.pangaea.de)",registered at the BioSamples database (http://www.ebi.ac.uk/biosamples/),registered at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),"registered at PANGAEA, Data Publisher for Earth and Environmental Science (www.pangaea.de)","registered at PANGAEA, Data Publisher for Earth and Environmental Science (www.pangaea.de)","terms registered at EnvO, the Environmental Ontology (http://environmentontology.org/)",,,,described in (Pesant et al. 2017),described in (Pesant et al. 2017),,described in (Pesant et al. 2017),,registered at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),,,,,registered at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),registered at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),registered at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),published at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),published at the European Nucleotides Archive (http://www.ebi.ac.uk/ENA/),,,,,,,,,,
COMMENT,TARA_barcode#,BioSamples accession number (SAMEA#),ENA sample accession number (ERS#),TARA_station#,TARA_event-datetime_station#_event-type,"[abbreviation], full name (ENVO:ID) from which this sample was collected",from which this sample was collected,from which this sample was collected,from which this sample was collected,used on board to prepare samples,used on board to prepare samples,TARA_station#_environmental-feature_size-fraction,"short label describing the target analysis (BGC=biogeochemistry, IMG=imaging, SEQ=sequencing), methodological specificity (e.g. volume, time, preservative, destination), and size fraction (N=sample material collected with a net, W=water collected with a pump/bottles/bucket, CW=water concentrated by tangential filtration)",TARA_event-datetime_station#_event-type_environmental-feature_(depth)_protocol-label_size-fraction_sample-barcode,ENA study accession number (PRJ#),nucleic acids preparation ,18S and 16S rDNA amplicons generation,Illumina libraries preparation,library name,ENA experiment accession number (ERX#),ENA run accession number (ERR#),ENA run alias,nucleotides data file (fastq format) from ENA's sequence read archive ,nucleotides data file from ENA's sequence read archive ,,,,,,,,,,
2887,TARA_N000001264,SAMEA2621855,ERS491515,TARA_095,TARA_20110321T1301Z_095_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,20,180,TARA_095_SRF_20-180,SEQ-(500mL-or-15min)_N20-180,TARA_20110321T1301Z_095_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000001264,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BREOSW_r1,ERX1823227,ERR1755952,run_ARG_BREOSW_2_64TC8AAXX.IND7,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/002/ERR1755952/ERR1755952_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/002/ERR1755952/ERR1755952_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR175/002/ERR1755952,,,,,,,,,,
2888,TARA_N000001264,SAMEA2621855,ERS491515,TARA_095,TARA_20110321T1301Z_095_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,20,180,TARA_095_SRF_20-180,SEQ-(500mL-or-15min)_N20-180,TARA_20110321T1301Z_095_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000001264,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BREOSW_r1,ERX1823339,ERR1756251,run_ARG_BREOSW_6_66112AAXX.IND7,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/001/ERR1756251/ERR1756251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/001/ERR1756251/ERR1756251_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR175/001/ERR1756251,,,,,,,,,,
2889,TARA_N000001267,SAMEA2732968,ERS491520,TARA_095,TARA_20110321T1644Z_095_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,180,2000,TARA_095_SRF_180-2000,SEQ-(500mL-or-15min)_N180-2000,TARA_20110321T1644Z_095_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000001267,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BRFOSW_r1,ERX1822976,ERR1756268,run_ARG_BRFOSW_3_64TC8AAXX.IND6,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/008/ERR1756268/ERR1756268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/008/ERR1756268/ERR1756268_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR175/008/ERR1756268,,,,,,,,,,
2890,TARA_N000001267,SAMEA2732968,ERS491520,TARA_095,TARA_20110321T1644Z_095_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,180,2000,TARA_095_SRF_180-2000,SEQ-(500mL-or-15min)_N180-2000,TARA_20110321T1644Z_095_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000001267,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BRFOSW_r1,ERX1823166,ERR1756356,run_ARG_BRFOSW_6_66109AAXX.IND6,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/006/ERR1756356/ERR1756356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/006/ERR1756356/ERR1756356_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR175/006/ERR1756356,,,,,,,,,,
2891,TARA_N000001236,SAMEA2621894,ERS491572,TARA_096,TARA_20110324T1912Z_096_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),155,153,157,0.8,5,TARA_096_DCM_0.8-5,SEQ-(100L-or-15min)_W0.8-5,TARA_20110324T1912Z_096_Combined-EVENTS_CAST_DCM_(155m)_SEQ-(100L-or-15min)_W0.8-5_N000001236,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BRHOSW_r1,ERX1823154,ERR1756212,run_ARG_BRHOSW_5_66112AAXX.IND6,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/002/ERR1756212/ERR1756212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/002/ERR1756212/ERR1756212_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR175/002/ERR1756212,,,,,,,,,,
2892,TARA_N000001236,SAMEA2621894,ERS491572,TARA_096,TARA_20110324T1912Z_096_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),155,153,157,0.8,5,TARA_096_DCM_0.8-5,SEQ-(100L-or-15min)_W0.8-5,TARA_20110324T1912Z_096_Combined-EVENTS_CAST_DCM_(155m)_SEQ-(100L-or-15min)_W0.8-5_N000001236,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BRHOSW_r1,ERX1823350,ERR1756229,run_ARG_BRHOSW_1_64TALAAXX.IND6,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/009/ERR1756229/ERR1756229_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/009/ERR1756229/ERR1756229_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR175/009/ERR1756229,,,,,,,,,,
2893,TARA_N000001239,SAMEA2621897,ERS491575,TARA_096,TARA_20110324T1912Z_096_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),155,153,157,5,20,TARA_096_DCM_5-20,SEQ-(500mL-or-15min)_W5-20,TARA_20110324T1912Z_096_Combined-EVENTS_CAST_DCM_(155m)_SEQ-(500mL-or-15min)_W5-20_N000001239,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BRIOSW_r1,ERX1823051,ERR1756252,run_ARG_BRIOSW_2_64T1AAAXX.IND7,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/002/ERR1756252/ERR1756252_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/002/ERR1756252/ERR1756252_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR175/002/ERR1756252,,,,,,,,,,
2894,TARA_N000001239,SAMEA2621897,ERS491575,TARA_096,TARA_20110324T1912Z_096_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),155,153,157,5,20,TARA_096_DCM_5-20,SEQ-(500mL-or-15min)_W5-20,TARA_20110324T1912Z_096_Combined-EVENTS_CAST_DCM_(155m)_SEQ-(500mL-or-15min)_W5-20_N000001239,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BRIOSW_r1,ERX1823092,ERR1756204,run_ARG_BRIOSW_3_64TC8AAXX.IND7,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/004/ERR1756204/ERR1756204_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/004/ERR1756204/ERR1756204_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR175/004/ERR1756204,,,,,,,,,,
2895,TARA_N000001242,SAMEA2732902,ERS491593,TARA_096,TARA_20110324T2322Z_096_EVENT_NET,[DCM] deep chlorophyll maximum layer (ENVO:01000326),155,153,157,180,2000,TARA_096_DCM_180-2000,SEQ-(500mL-or-15min)_N180-2000,TARA_20110324T2322Z_096_EVENT_NET_DCM_(155m)_SEQ-(500mL-or-15min)_N180-2000_N000001242,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BRKOSW_r1,ERX1823028,ERR1756335,run_ARG_BRKOSW_6_64TC8AAXX.IND12,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/005/ERR1756335/ERR1756335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/005/ERR1756335/ERR1756335_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR175/005/ERR1756335,,,,,,,,,,
2896,TARA_N000001226,SAMEA2621892,ERS491570,TARA_096,TARA_20110324T1912Z_096_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),155,153,157,0.8,>0.8,TARA_096_DCM_0.8->,SEQ-(100L-or-15min)_W>0.8,TARA_20110324T1912Z_096_Combined-EVENTS_CAST_DCM_(155m)_SEQ-(100L-or-15min)_W>0.8_N000001226,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BRLOSW_r1,ERX1940227,ERR1879780,run_ARG_BRLOSW_5_662WDAAXX.IND8,ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/000/ERR1879780/ERR1879780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/000/ERR1879780/ERR1879780_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR187/000/ERR1879780,,,,,,,,,,
2897,TARA_N000001226,SAMEA2621892,ERS491570,TARA_096,TARA_20110324T1912Z_096_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),155,153,157,0.8,>0.8,TARA_096_DCM_0.8->,SEQ-(100L-or-15min)_W>0.8,TARA_20110324T1912Z_096_Combined-EVENTS_CAST_DCM_(155m)_SEQ-(100L-or-15min)_W>0.8_N000001226,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BRLOSW_r1,ERX1940271,ERR1879927,run_ARG_BRLOSW_1_64TALAAXX.IND8,ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/007/ERR1879927/ERR1879927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/007/ERR1879927/ERR1879927_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR187/007/ERR1879927,,,,,,,,,,
2898,TARA_N000001256,SAMEA2621872,ERS491538,TARA_096,TARA_20110324T1300Z_096_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,0.8,5,TARA_096_SRF_0.8-5,SEQ-(100L-or-15min)_W0.8-5,TARA_20110324T1300Z_096_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000001256,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BRMOSW_r1,ERX1822979,ERR1755908,run_ARG_BRMOSW_6_64TC8AAXX.IND9,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/008/ERR1755908/ERR1755908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/008/ERR1755908/ERR1755908_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR175/008/ERR1755908,,,,,,,,,,
2899,TARA_N000001258,SAMEA2732425,ERS491553,TARA_096,TARA_20110324T1607Z_096_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,5,20,TARA_096_SRF_5-20,SEQ-(500mL-or-15min)_N5-20,TARA_20110324T1607Z_096_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N5-20_N000001258,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BRNOSW_r1,ERX1823352,ERR1756338,run_ARG_BRNOSW_6_64TC8AAXX.IND1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/008/ERR1756338/ERR1756338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/008/ERR1756338/ERR1756338_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR175/008/ERR1756338,,,,,,,,,,
2900,TARA_N000001260,SAMEA2732363,ERS491547,TARA_096,TARA_20110324T1427Z_096_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,20,180,TARA_096_SRF_20-180,SEQ-(500mL-or-15min)_N20-180,TARA_20110324T1427Z_096_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N20-180_N000001260,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BRPOSW_r1,ERX1822905,ERR1756194,run_ARG_BRPOSW_6_64TC8AAXX.IND10,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/004/ERR1756194/ERR1756194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/004/ERR1756194/ERR1756194_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR175/004/ERR1756194,,,,,,,,,,
2901,TARA_N000001252,SAMEA2732838,ERS491589,TARA_096,TARA_20110324T2104Z_096_EVENT_NET,[SRF] surface water layer (ENVO:00010504),5,3,7,180,2000,TARA_096_SRF_180-2000,SEQ-(500mL-or-15min)_N180-2000,TARA_20110324T2104Z_096_EVENT_NET_SRF_(5m)_SEQ-(500mL-or-15min)_N180-2000_N000001252,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BRQOSW_r1,ERX1823172,ERR1756110,run_ARG_BRQOSW_8_64TC8AAXX.IND2,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/000/ERR1756110/ERR1756110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/000/ERR1756110/ERR1756110_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR175/000/ERR1756110,,,,,,,,,,
2902,TARA_N000001524,SAMEA2621970,ERS491672,TARA_097,TARA_20110328T2227Z_097_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),175,160,190,0.8,5,TARA_097_DCM_0.8-5,SEQ-(100L-or-15min)_W0.8-5,TARA_20110328T2227Z_097_Combined-EVENTS_CAST_DCM_(175m)_SEQ-(100L-or-15min)_W0.8-5_N000001524,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BRSOSW_r1,ERX1940351,ERR1879871,run_ARG_BRSOSW_7_64TC8AAXX.IND11,ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/001/ERR1879871/ERR1879871_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/001/ERR1879871/ERR1879871_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR187/001/ERR1879871,,,,,,,,,,
2903,TARA_N000001524,SAMEA2621970,ERS491672,TARA_097,TARA_20110328T2227Z_097_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),175,160,190,0.8,5,TARA_097_DCM_0.8-5,SEQ-(100L-or-15min)_W0.8-5,TARA_20110328T2227Z_097_Combined-EVENTS_CAST_DCM_(175m)_SEQ-(100L-or-15min)_W0.8-5_N000001524,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BRSOSW_r1,ERX1940436,ERR1879668,run_ARG_BRSOSW_8_66109AAXX.IND11,ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/008/ERR1879668/ERR1879668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/008/ERR1879668/ERR1879668_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR187/008/ERR1879668,,,,,,,,,,
2904,TARA_N000001520,SAMEA2621968,ERS491670,TARA_097,TARA_20110328T2227Z_097_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),175,160,190,0.8,>0.8,TARA_097_DCM_0.8->,SEQ-(100L-or-15min)_W>0.8,TARA_20110328T2227Z_097_Combined-EVENTS_CAST_DCM_(175m)_SEQ-(100L-or-15min)_W>0.8_N000001520,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BRTOSW_r1,ERX1940342,ERR1879789,run_ARG_BRTOSW_7_64TC8AAXX.IND12,ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/009/ERR1879789/ERR1879789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/009/ERR1879789/ERR1879789_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR187/009/ERR1879789,,,,,,,,,,
2905,TARA_N000001520,SAMEA2621968,ERS491670,TARA_097,TARA_20110328T2227Z_097_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),175,160,190,0.8,>0.8,TARA_097_DCM_0.8->,SEQ-(100L-or-15min)_W>0.8,TARA_20110328T2227Z_097_Combined-EVENTS_CAST_DCM_(175m)_SEQ-(100L-or-15min)_W>0.8_N000001520,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BRTOSW_r1,ERX1940416,ERR1879902,run_ARG_BRTOSW_8_66109AAXX.IND12,ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/002/ERR1879902/ERR1879902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/002/ERR1879902/ERR1879902_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR187/002/ERR1879902,,,,,,,,,,
2906,TARA_N000001533,SAMEA2621975,ERS491677,TARA_097,TARA_20110328T2227Z_097_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),175,160,190,5,20,TARA_097_DCM_5-20,SEQ-(500mL-or-15min)_W5-20,TARA_20110328T2227Z_097_Combined-EVENTS_CAST_DCM_(175m)_SEQ-(500mL-or-15min)_W5-20_N000001533,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BRVOSW_r1,ERX1940291,ERR1879717,run_ARG_BRVOSW_7_64TC8AAXX.IND1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/007/ERR1879717/ERR1879717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/007/ERR1879717/ERR1879717_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR187/007/ERR1879717,,,,,,,,,,
2907,TARA_N000001533,SAMEA2621975,ERS491677,TARA_097,TARA_20110328T2227Z_097_Combined-EVENTS_CAST,[DCM] deep chlorophyll maximum layer (ENVO:01000326),175,160,190,5,20,TARA_097_DCM_5-20,SEQ-(500mL-or-15min)_W5-20,TARA_20110328T2227Z_097_Combined-EVENTS_CAST_DCM_(175m)_SEQ-(500mL-or-15min)_W5-20_N000001533,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BRVOSW_r1,ERX1940375,ERR1879765,run_ARG_BRVOSW_8_66109AAXX.IND1,ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/005/ERR1879765/ERR1879765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/005/ERR1879765/ERR1879765_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR187/005/ERR1879765,,,,,,,,,,
2908,TARA_N000001540,SAMEA2732634,ERS491655,TARA_097,TARA_20110328T2133Z_097_EVENT_NET,[DCM] deep chlorophyll maximum layer (ENVO:01000326),175,173,177,180,2000,TARA_097_DCM_180-2000,SEQ-(500mL-or-15min)_N180-2000,TARA_20110328T2133Z_097_EVENT_NET_DCM_(175m)_SEQ-(500mL-or-15min)_N180-2000_N000001540,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BSAOSW_r1,ERX1823074,ERR1755907,run_ARG_BSAOSW_7_64TC8AAXX.IND2,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/007/ERR1755907/ERR1755907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/007/ERR1755907/ERR1755907_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR175/007/ERR1755907,,,,,,,,,,
2909,TARA_N000001540,SAMEA2732634,ERS491655,TARA_097,TARA_20110328T2133Z_097_EVENT_NET,[DCM] deep chlorophyll maximum layer (ENVO:01000326),175,173,177,180,2000,TARA_097_DCM_180-2000,SEQ-(500mL-or-15min)_N180-2000,TARA_20110328T2133Z_097_EVENT_NET_DCM_(175m)_SEQ-(500mL-or-15min)_N180-2000_N000001540,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BSAOSW_r1,ERX1823308,ERR1756177,run_ARG_BSAOSW_8_66109AAXX.IND2,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/007/ERR1756177/ERR1756177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/007/ERR1756177/ERR1756177_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR175/007/ERR1756177,,,,,,,,,,
2910,TARA_N000001277,SAMEA2621949,ERS491646,TARA_097,TARA_20110328T1259Z_097_Combined-EVENTS_CAST,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),310,220,400,3,>3,TARA_097_MES_3->,SEQ-(100L-or-15min)_W>3,TARA_20110328T1259Z_097_Combined-EVENTS_CAST_MES_(310m)_SEQ-(100L-or-15min)_W>3_N000001277,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BSCOSW_r1,ERX1940397,ERR1879900,run_ARG_BSCOSW_6_64TC8AAXX.IND3,ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/000/ERR1879900/ERR1879900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/000/ERR1879900/ERR1879900_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR187/000/ERR1879900,,,,,,,,,,
2911,TARA_N000001277,SAMEA2621949,ERS491646,TARA_097,TARA_20110328T1259Z_097_Combined-EVENTS_CAST,[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213),310,220,400,3,>3,TARA_097_MES_3->,SEQ-(100L-or-15min)_W>3,TARA_20110328T1259Z_097_Combined-EVENTS_CAST_MES_(310m)_SEQ-(100L-or-15min)_W>3_N000001277,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BSCOSW_r1,ERX1940460,ERR1879707,run_ARG_BSCOSW_5_66304AAXX.IND3,ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/007/ERR1879707/ERR1879707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/007/ERR1879707/ERR1879707_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR187/007/ERR1879707,,,,,,,,,,
2912,TARA_N000001522,SAMEA2621922,ERS491613,TARA_097,TARA_20110327T1347Z_097_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,0.8,5,TARA_097_SRF_0.8-5,SEQ-(100L-or-15min)_W0.8-5,TARA_20110327T1347Z_097_EVENT_PUMP_SRF_(5m)_SEQ-(100L-or-15min)_W0.8-5_N000001522,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BSDOSW_r1,ERX1822912,ERR1755912,run_ARG_BSDOSW_6_64TC8AAXX.IND4,ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/002/ERR1755912/ERR1755912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR175/002/ERR1755912/ERR1755912_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR175/002/ERR1755912,,,,,,,,,,
2913,TARA_N000001530,SAMEA2621924,ERS491615,TARA_097,TARA_20110327T1347Z_097_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,5,20,TARA_097_SRF_5-20,SEQ-(500mL-or-15min)_W5-20,TARA_20110327T1347Z_097_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_N000001530,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BSEOSW_r1,ERX1940316,ERR1879924,run_ARG_BSEOSW_8_66109AAXX.IND5,ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/004/ERR1879924/ERR1879924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/004/ERR1879924/ERR1879924_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR187/004/ERR1879924,,,,,,,,,,
2914,TARA_N000001530,SAMEA2621924,ERS491615,TARA_097,TARA_20110327T1347Z_097_EVENT_PUMP,[SRF] surface water layer (ENVO:00010504),5,3,7,5,20,TARA_097_SRF_5-20,SEQ-(500mL-or-15min)_W5-20,TARA_20110327T1347Z_097_EVENT_PUMP_SRF_(5m)_SEQ-(500mL-or-15min)_W5-20_N000001530,PRJEB6610,,18S_PCR,MetaBar_18S,ARG_BSEOSW_r1,ERX1940340,ERR1879711,run_ARG_BSEOSW_7_64TC8AAXX.IND5,ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/001/ERR1879711/ERR1879711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR187/001/ERR1879711/ERR1879711_2.fastq.gz;,ftp.sra.ebi.ac.uk/vol1/err/ERR187/001/ERR1879711,,,,,,,,,,
